d_codigo,d_asenta-D_mnpio
53000,"San Bartolo Naucalpan (Naucalpan Centro), Naucalpan de Juárez"
53010,"Conjunto San Miguel, Naucalpan de Juárez"
53030,"Bosque de los Remedios, Naucalpan de Juárez"
53040,"Las Américas, Naucalpan de Juárez"
53050,"El Mirador, Naucalpan de Juárez"
53060,"Loma Taurina, Naucalpan de Juárez"
53070,"Unidad Morelos, Naucalpan de Juárez"
53070,"Adolfo López Mateos, Naucalpan de Juárez"
53100,"Ciudad Satélite, Naucalpan de Juárez"
53100,"Club Cuicacalli, Naucalpan de Juárez"
53110,"Bugambilias, Naucalpan de Juárez"
53110,"Fontana Residencial, Naucalpan de Juárez"
53110,"Santa Cruz del Monte, Naucalpan de Juárez"
53115,"Lomas de Las Fuentes, Naucalpan de Juárez"
53116,"La Alteza, Naucalpan de Juárez"
53117,"Cristóbal Colón, Naucalpan de Juárez"
53117,"El Sauzalito, Naucalpan de Juárez"
53119,"Colonial Satélite, Naucalpan de Juárez"
53120,"Lomas Verdes (Conjunto Lomas Verdes), Naucalpan de Juárez"
53120,"Lomas Verdes 1a Sección, Naucalpan de Juárez"
53124,"La Cuspide, Naucalpan de Juárez"
53124,"Bosque Alto, Naucalpan de Juárez"
53124,"Petroquímica Lomas Verdes, Naucalpan de Juárez"
53125,"Lomas Verdes 3a Sección, Naucalpan de Juárez"
53125,"Lomas Verdes 4a Sección, Naucalpan de Juárez"
53126,"Lomas Verdes 5a Sección (La Concordia), Naucalpan de Juárez"
53126,"Lomas Verdes 6a Sección, Naucalpan de Juárez"
53127,"La Alteña III, Naucalpan de Juárez"
53127,"Lomas de Santa Cruz, Naucalpan de Juárez"
53127,"La Alteña II, Naucalpan de Juárez"
53127,"La Alteña I, Naucalpan de Juárez"
53128,"Residencial Santa Cruz, Naucalpan de Juárez"
53128,"Conjunto la Ronda, Naucalpan de Juárez"
53129,"Jardines de Satélite, Naucalpan de Juárez"
53129,"Unidad Comercial Heliplaza, Naucalpan de Juárez"
53129,"Telefonistas, Naucalpan de Juárez"
53130,"Jardines de la Florida, Naucalpan de Juárez"
53138,"Hacienda de Cristo (Exhacienda de Cristo), Naucalpan de Juárez"
53140,"Boulevares, Naucalpan de Juárez"
53140,"Jardines de Boulevares, Naucalpan de Juárez"
53140,"Misiones, Naucalpan de Juárez"
53140,"Ampliación Misiones, Naucalpan de Juárez"
53150,"Santa Cruz Acatlán, Naucalpan de Juárez"
53160,"La Florida, Naucalpan de Juárez"
53170,"Loma de Cristy, Naucalpan de Juárez"
53177,"Rinconada Diligencias, Naucalpan de Juárez"
53178,"La Soledad, Naucalpan de Juárez"
53179,"Lomas Verdes INFONAVIT, Naucalpan de Juárez"
53200,"Lomas de San Mateo, Naucalpan de Juárez"
53200,"La Atalaya, Naucalpan de Juárez"
53215,"La Huerta San Mateo, Naucalpan de Juárez"
53215,"Casas Viejas (La Era), Naucalpan de Juárez"
53215,"La Barranquilla, Naucalpan de Juárez"
53216,"Santiago Tepatlaxco, Naucalpan de Juárez"
53217,"El Tejocote, Naucalpan de Juárez"
53217,"La Presa (Tejocote), Naucalpan de Juárez"
53217,"Santa Rosa, Naucalpan de Juárez"
53217,"El Tejocote 2da. Sección, Naucalpan de Juárez"
53218,"Rancho Colorado, Naucalpan de Juárez"
53218,"Colinas de San Mateo, Naucalpan de Juárez"
53219,"Rincón Verde, Naucalpan de Juárez"
53220,"Real San Mateo, Naucalpan de Juárez"
53220,"Rincón de Las Fuentes, Naucalpan de Juárez"
53220,"La Joya I, Naucalpan de Juárez"
53220,"La Joya II, Naucalpan de Juárez"
53220,"San Mateo Nopala, Naucalpan de Juárez"
53220,"Rinconada de los Parques, Naucalpan de Juárez"
53220,"La Joyita, Naucalpan de Juárez"
53224,"San Mateo Nopala Zona Norte, Naucalpan de Juárez"
53227,"Rinconada San Mateo, Naucalpan de Juárez"
53227,"Cumbres de San Mateo, Naucalpan de Juárez"
53227,"Izcalli San Mateo, Naucalpan de Juárez"
53227,"Pedregal de San Mateo, Naucalpan de Juárez"
53227,"San Mateo Nopala Zona Sur, Naucalpan de Juárez"
53228,"Praderas de San Mateo, Naucalpan de Juárez"
53228,"Laderas de la Colmena, Naucalpan de Juárez"
53228,"El Risco, Naucalpan de Juárez"
53228,"La Luna (San Mateo Nopala), Naucalpan de Juárez"
53228,"Los Emperadores, Naucalpan de Juárez"
53229,"Minas el Capulín, Naucalpan de Juárez"
53229,"El Cobradero, Naucalpan de Juárez"
53229,"Juan Gómez, Naucalpan de Juárez"
53229,"La Cuesta, Naucalpan de Juárez"
53229,"Agua Buena, Naucalpan de Juárez"
53229,"San Mateo Nopala, Naucalpan de Juárez"
53229,"Las Ánimas, Naucalpan de Juárez"
53229,"El Cristo, Naucalpan de Juárez"
53229,"Córdoba, Naucalpan de Juárez"
53229,"La Rosa, Naucalpan de Juárez"
53229,"El Puerto, Naucalpan de Juárez"
53229,"Jardines Ojo de Agua, Naucalpan de Juárez"
53229,"Las Arenillas, Naucalpan de Juárez"
53229,"Puente de Piedra, Naucalpan de Juárez"
53229,"Tito, Naucalpan de Juárez"
53229,"Del Tejocote, Naucalpan de Juárez"
53229,"Pinos II, Naucalpan de Juárez"
53229,"Las Peñitas, Naucalpan de Juárez"
53229,"Rancho Viejo, Naucalpan de Juárez"
53229,"Cipreses (Las Julianas), Naucalpan de Juárez"
53229,"La Hiedra, Naucalpan de Juárez"
53230,"Los Álamos, Naucalpan de Juárez"
53237,"Los Fresnos, Naucalpan de Juárez"
53239,"Ampliación Los Fresnos, Naucalpan de Juárez"
53240,"Anexo Jardines de San Mateo, Naucalpan de Juárez"
53240,"Jardines de San Mateo Sección Colinas, Naucalpan de Juárez"
53240,"Alcanfores, Naucalpan de Juárez"
53240,"Jardines de San Mateo, Naucalpan de Juárez"
53240,"Valle de San Mateo, Naucalpan de Juárez"
53240,"Prado San Mateo, Naucalpan de Juárez"
53247,"Lomas de Occipaco, Naucalpan de Juárez"
53248,"Laderas de San Mateo, Naucalpan de Juárez"
53250,"Santiago Occipaco, Naucalpan de Juárez"
53250,"La Palma, Naucalpan de Juárez"
53260,"México 68, Naucalpan de Juárez"
53270,"San Juan Totoltepec, Naucalpan de Juárez"
53270,"Las Papas, Naucalpan de Juárez"
53278,"Izcalli del Bosque, Naucalpan de Juárez"
53279,"Bosques de Moctezuma, Naucalpan de Juárez"
53279,"Tercer Mundo, Naucalpan de Juárez"
53280,"Ciudad Brisa, Naucalpan de Juárez"
53283,"Tiahui, Naucalpan de Juárez"
53283,"Pedregal de Echegaray, Naucalpan de Juárez"
53290,"Balcones de San Mateo, Naucalpan de Juárez"
53290,"Vista del Valle Sección Electricistas, Naucalpan de Juárez"
53296,"Vista del Valle II, III, IV y IX, Naucalpan de Juárez"
53296,"Xalpa de La Huerta, Naucalpan de Juárez"
53296,"Vista del Valle Sección Bosques, Naucalpan de Juárez"
53297,"Ex-Ejido Santiago Occipaco, Naucalpan de Juárez"
53297,"Paseos del Bosque, Naucalpan de Juárez"
53298,"Cumbres de Himalaya, Naucalpan de Juárez"
53300,"Hacienda de Echegaray, Naucalpan de Juárez"
53300,"Colón Echegaray, Naucalpan de Juárez"
53309,"Rincón Echegaray, Naucalpan de Juárez"
53310,"Bosque de Echegaray Sección Electricistas, Naucalpan de Juárez"
53310,"Bosque de Echegaray, Naucalpan de Juárez"
53320,"Diez de Abril, Naucalpan de Juárez"
53329,"Rivera de Echegaray, Naucalpan de Juárez"
53330,"Cervecera Modelo, Naucalpan de Juárez"
53338,"Santa María Nativitas, Naucalpan de Juárez"
53338,"Conjunto la Huerta, Naucalpan de Juárez"
53339,"Rincón del Bosque de Echegaray, Naucalpan de Juárez"
53340,"La Perla, Naucalpan de Juárez"
53340,"Los Pastores, Naucalpan de Juárez"
53348,"Industrial La Perla, Naucalpan de Juárez"
53350,"Rancho Atenco, Naucalpan de Juárez"
53370,"Naucalpan, Naucalpan de Juárez"
53370,"Industrial Alce Blanco, Naucalpan de Juárez"
53378,"Ahuizotla (Santiago Ahuizotla), Naucalpan de Juárez"
53390,"Lomas de Sotelo, Naucalpan de Juárez"
53398,"El Parque, Naucalpan de Juárez"
53400,"Los Remedios, Naucalpan de Juárez"
53410,"Ampliación Los Remedios (El Beato), Naucalpan de Juárez"
53410,"Unión Popular, Naucalpan de Juárez"
53410,"Padre Figueroa, Naucalpan de Juárez"
53420,"Loma Colorada 1ra. Sección, Naucalpan de Juárez"
53425,"El Corralito, Naucalpan de Juárez"
53425,"La Universal, Naucalpan de Juárez"
53426,"San Lorenzo Totolinga 2a Sección, Naucalpan de Juárez"
53426,"Emiliano Zapata, Naucalpan de Juárez"
53426,"Cuartos II 1a Sección, Naucalpan de Juárez"
53426,"Los Cuartos II, Naucalpan de Juárez"
53426,"La Raquelito, Naucalpan de Juárez"
53426,"San Lorenzo Totolinga 1a Sección, Naucalpan de Juárez"
53426,"San Lorenzo Totolinga, Naucalpan de Juárez"
53426,"Casa Blanca, Naucalpan de Juárez"
53426,"La Cañada - San Lorenzo Totolinga, Naucalpan de Juárez"
53426,"Cuartos III, Naucalpan de Juárez"
53427,"Las Huertas 2a Sección, Naucalpan de Juárez"
53427,"Las Huertas 3a Sección, Naucalpan de Juárez"
53427,"El Porvenir, Naucalpan de Juárez"
53427,"Lomas de los Remedios, Naucalpan de Juárez"
53427,"Las Huertas 1a Secc, Naucalpan de Juárez"
53427,"Luisa Isabel Campos de Jiménez Cantú (Cuartos I), Naucalpan de Juárez"
53427,"Las Caballerizas, Naucalpan de Juárez"
53427,"Loma Colorada 2da. Sección, Naucalpan de Juárez"
53428,"México 86 (La Chacona), Naucalpan de Juárez"
53430,"Los Arcos, Naucalpan de Juárez"
53430,"Reubicación el Torito, Naucalpan de Juárez"
53440,"Predio el Zapote, Naucalpan de Juárez"
53440,"Sierra Nevada, Naucalpan de Juárez"
53440,"Unión Popular, Naucalpan de Juárez"
53450,"Ciudad de los Niños, Naucalpan de Juárez"
53458,"Bosque de los Remedios, Naucalpan de Juárez"
53459,"Ampliación Ciudad de los Niños, Naucalpan de Juárez"
53460,"Barrio el Torito, Naucalpan de Juárez"
53460,"La Rivera, Naucalpan de Juárez"
53460,"Los Arcos, Naucalpan de Juárez"
53470,"Loma de Canteras (Lomas de Cantera), Naucalpan de Juárez"
53489,"Parque Industrial Naucalpan, Naucalpan de Juárez"
53490,"La Monera, Naucalpan de Juárez"
53490,"Las Tinajas (Predio Las Tinajas), Naucalpan de Juárez"
53490,"Santa Lilia Chamapa, Naucalpan de Juárez"
53490,"Lomas de San Agustín, Naucalpan de Juárez"
53500,"El Conde, Naucalpan de Juárez"
53500,"San Andrés Atoto, Naucalpan de Juárez"
53519,"Industrial Atoto, Naucalpan de Juárez"
53520,"El Olivar, Naucalpan de Juárez"
53520,"Rosa de Castilla, Naucalpan de Juárez"
53529,"Industrial Tlatilco, Naucalpan de Juárez"
53530,"Jardines del Molinito, Naucalpan de Juárez"
53530,"El Molinito, Naucalpan de Juárez"
53530,"Nuevo Molinito, Naucalpan de Juárez"
53533,"Campo Militar 1, Naucalpan de Juárez"
53550,"San Esteban Huitzilacasco, Naucalpan de Juárez"
53550,"Unidad San Esteban, Naucalpan de Juárez"
53550,"Ampliación San Esteban, Naucalpan de Juárez"
53560,"Lázaro Cárdenas, Naucalpan de Juárez"
53569,"San Francisco Cuautlalpan, Naucalpan de Juárez"
53570,"San Antonio Zomeyucan (Zona Urbana), Naucalpan de Juárez"
53570,"La Cañada, Naucalpan de Juárez"
53570,"San Antonio Zomeyucan, Naucalpan de Juárez"
53570,"Lomas de la Cañada, Naucalpan de Juárez"
53580,"Ampliación Loma Linda, Naucalpan de Juárez"
53580,"Loma Linda, Naucalpan de Juárez"
53580,"San Luís Tlatilco, Naucalpan de Juárez"
53580,"Piedras Negras, Naucalpan de Juárez"
53580,"Reforma San Luís, Naucalpan de Juárez"
53580,"La Esperanza, Naucalpan de Juárez"
53598,"Hidalgo, Naucalpan de Juárez"
53598,"Estado de México (El Tambor), Naucalpan de Juárez"
53640,"Nueva San Rafael, Naucalpan de Juárez"
53640,"Bosques de Chamapa, Naucalpan de Juárez"
53650,"San Francisco Chimalpa, Naucalpan de Juárez"
53650,"Yongua, Naucalpan de Juárez"
53650,"La Mora, Naucalpan de Juárez"
53650,"Cielito, Naucalpan de Juárez"
53650,"Upeny de Gora, Naucalpan de Juárez"
53650,"Donity, Naucalpan de Juárez"
53650,"Dayu, Naucalpan de Juárez"
53650,"Dudy, Naucalpan de Juárez"
53650,"Mojonera, Naucalpan de Juárez"
53650,"Chixtu, Naucalpan de Juárez"
53650,"La Cañada de Boche, Naucalpan de Juárez"
53653,"Dongu, Naucalpan de Juárez"
53653,"Shido, Naucalpan de Juárez"
53653,"Xoyu, Naucalpan de Juárez"
53653,"Boxisda, Naucalpan de Juárez"
53653,"Depeny, Naucalpan de Juárez"
53653,"Las Trenzonas, Naucalpan de Juárez"
53654,"Juando, Naucalpan de Juárez"
53654,"Yongua Bosques, Naucalpan de Juárez"
53654,"Panthe, Naucalpan de Juárez"
53654,"Bandhi, Naucalpan de Juárez"
53654,"Gora, Naucalpan de Juárez"
53654,"Moni, Naucalpan de Juárez"
53654,"Shindo, Naucalpan de Juárez"
53654,"Arenillas (La Capilla), Naucalpan de Juárez"
53654,"De Dorani, Naucalpan de Juárez"
53654,"Boito, Naucalpan de Juárez"
53654,"Chivato, Naucalpan de Juárez"
53654,"La Mora, Naucalpan de Juárez"
53655,"Salinas, Naucalpan de Juárez"
53658,"Llano de las Flores (Barrio del Hueso), Naucalpan de Juárez"
53658,"El Castillo, Naucalpan de Juárez"
53658,"Minas del Tecolote, Naucalpan de Juárez"
53658,"Las Torres, Naucalpan de Juárez"
53658,"La Palma (Pie de la Palma), Naucalpan de Juárez"
53658,"La Magnolia, Naucalpan de Juárez"
53658,"Las Cruces, Naucalpan de Juárez"
53658,"La Viga (Cerro Loco), Naucalpan de Juárez"
53658,"Paraje las Rosas, Naucalpan de Juárez"
53658,"La Cebada (Barrio la Cebada), Naucalpan de Juárez"
53659,"Villa Alpina, Naucalpan de Juárez"
53659,"San Miguel Dorami, Naucalpan de Juárez"
53659,"Luis Donaldo Colosio (Piedra de Alesna), Naucalpan de Juárez"
53659,"Las Mesas, Naucalpan de Juárez"
53659,"La Magueyera, Naucalpan de Juárez"
53659,"Chimalpa Viejo, Naucalpan de Juárez"
53659,"Batha, Naucalpan de Juárez"
53659,"Valle Tranquilo, Naucalpan de Juárez"
53659,"Tres Piedras (La Loma), Naucalpan de Juárez"
53659,"San José Tejamanil, Naucalpan de Juárez"
53659,"El Guardita, Naucalpan de Juárez"
53660,"San Rafael Chamapa, Naucalpan de Juárez"
53660,"La Presa Chamapa, Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 7), Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 4), Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 2), Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 6), Naucalpan de Juárez"
53664,"San Rafael Chamapa II, Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 3), Naucalpan de Juárez"
53664,"San Rafael Chamapa I, Naucalpan de Juárez"
53664,"Cuartos Constitución (San Rafael Chamapa I), Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 5), Naucalpan de Juárez"
53664,"San Rafael Chamapa (Tabiquera 8), Naucalpan de Juárez"
53670,"Los Cuartos (San Rafael Chamapa I), Naucalpan de Juárez"
53680,"San Rafael Chamapa (Tabiquera 9), Naucalpan de Juárez"
53680,"San Rafael Chamapa IV, Naucalpan de Juárez"
53687,"San Rafael Chamapa (Tabiquera 1), Naucalpan de Juárez"
53687,"Poetas Mexiquenses ( Tabiquera 10 ), Naucalpan de Juárez"
53688,"Las Colonias (Predio Las Colonias), Naucalpan de Juárez"
53689,"Izcalli Chamapa, Naucalpan de Juárez"
53689,"Isidro Fabela (Tabiqueras 11 y 12), Naucalpan de Juárez"
53690,"Ampliación Olímpica (San Rafael Chamapa VII), Naucalpan de Juárez"
53690,"Olimpiada 68 (San Rafael Chamapa III), Naucalpan de Juárez"
53690,"Olímpica (San Rafael Chamapa V), Naucalpan de Juárez"
53690,"Lomas de Chamapa, Naucalpan de Juárez"
53690,"Valle Dorado (San Rafael Chamapa VI), Naucalpan de Juárez"
53694,"Minas El Coyote, Naucalpan de Juárez"
53695,"La Palma, Naucalpan de Juárez"
53695,"Minas San Martín, Naucalpan de Juárez"
53696,"Mina Palacios (Minas Palacio), Naucalpan de Juárez"
53697,"El Capulín, Naucalpan de Juárez"
53697,"Jardines de San José, Naucalpan de Juárez"
53697,"Minas El Tecolote, Naucalpan de Juárez"
53697,"3 de Mayo, Naucalpan de Juárez"
53698,"Olímpica Radio 2a Sección (El Caracol), Naucalpan de Juárez"
53698,"Olímpica Radio 1a Sección (San Rafael Chamapa), Naucalpan de Juárez"
53698,"San José Poza Honda, Naucalpan de Juárez"
53700,"Ampliación Altamira, Naucalpan de Juárez"
53700,"Torres Zomeyucan (San Antonio Zomeyucan), Naucalpan de Juárez"
53700,"Altamira, Naucalpan de Juárez"
53708,"Balcones de Chamapa, Naucalpan de Juárez"
53708,"Tierra y Libertad, Naucalpan de Juárez"
53710,"Plan de Ayala, Naucalpan de Juárez"
53713,"Vicente Guerrero, Naucalpan de Juárez"
53714,"La Mancha III, Naucalpan de Juárez"
53716,"Alfredo del Mazo Vélez, Naucalpan de Juárez"
53716,"La Punta, Naucalpan de Juárez"
53717,"La Mancha I, Naucalpan de Juárez"
53717,"La Mancha II, Naucalpan de Juárez"
53718,"Alfredo V. Bonfil, Naucalpan de Juárez"
53719,"Lomas del Cadete, Naucalpan de Juárez"
53730,"Capulín Soledad, Naucalpan de Juárez"
53730,"San José de los Leones 1a Sección, Naucalpan de Juárez"
53730,"Unidad y Progreso, Naucalpan de Juárez"
53730,"San José de los Leones 2a Sección, Naucalpan de Juárez"
53760,"San José de los Leones 3a Sección, Naucalpan de Juárez"
53770,"El Chamizal, Naucalpan de Juárez"
53780,"Mártires de Río Blanco, Naucalpan de Juárez"
53787,"Ampliación Mártires de Río Blanco, Naucalpan de Juárez"
53788,"La Tolva, Naucalpan de Juárez"
53790,"Benito Juárez, Naucalpan de Juárez"
53798,"La Radio Benito Juárez, Naucalpan de Juárez"
53799,"Ampliación Benito Juárez, Naucalpan de Juárez"
53800,"Lomas del Río, Naucalpan de Juárez"
53800,"Buenavista, Naucalpan de Juárez"
53809,"Miramar, Naucalpan de Juárez"
53810,"San José Río Hondo (Río Hondo), Naucalpan de Juárez"
53819,"Progreso, Naucalpan de Juárez"
53820,"Ricardo Flores Magón, Naucalpan de Juárez"
53830,"Independencia, Naucalpan de Juárez"
53830,"La Guadalupana, Naucalpan de Juárez"
53839,"Rincones del Bosque, Naucalpan de Juárez"
53840,"Lomas del Huizachal, Naucalpan de Juárez"
53900,"Lomas Hipódromo, Naucalpan de Juárez"
53909,"Explanada de las Fuentes, Naucalpan de Juárez"
53910,"Lomas Manuel Ávila Camacho, Naucalpan de Juárez"
53930,"Country Club, Naucalpan de Juárez"
53940,"Río Escondido, Naucalpan de Juárez"
53950,"Lomas de Tecamachalco, Naucalpan de Juárez"
53960,"Reforma Social (Lomas de San Isidro), Naucalpan de Juárez"
53970,"San Miguel Tecamachalco, Naucalpan de Juárez"
54000,"Tlalnepantla  Centro, Tlalnepantla de Baz"
54000,"Alta Vista, Tlalnepantla de Baz"
54009,"La Riviera, Tlalnepantla de Baz"
54010,"La Azteca, Tlalnepantla de Baz"
54010,"La Providencia, Tlalnepantla de Baz"
54010,"Barrientos Gustavo Baz, Tlalnepantla de Baz"
54010,"Valle Hermoso, Tlalnepantla de Baz"
54010,"San Pedro Barrientos, Tlalnepantla de Baz"
54010,"21 de Marzo, Tlalnepantla de Baz"
54015,"Barrientos, Tlalnepantla de Baz"
54016,"José María Velasco, Tlalnepantla de Baz"
54017,"Niños Héroes, Tlalnepantla de Baz"
54017,"Comunidad Betania, Tlalnepantla de Baz"
54020,"El Dorado, Tlalnepantla de Baz"
54020,"Lomas Boulevares, Tlalnepantla de Baz"
54020,"El Gran Dorado, Tlalnepantla de Baz"
54020,"Benito Juárez (Tequex.), Tlalnepantla de Baz"
54020,"Valle Dorado, Tlalnepantla de Baz"
54020,"Condominio Tequexquináhuac, Tlalnepantla de Baz"
54020,"La Joya Chica, Tlalnepantla de Baz"
54020,"Tequexquinahuac Parte Alta, Tlalnepantla de Baz"
54020,"Tequexquináhuac, Tlalnepantla de Baz"
54021,"Loma Azul, Tlalnepantla de Baz"
54022,"Robles Patera, Tlalnepantla de Baz"
54023,"Lomas Tulpan, Tlalnepantla de Baz"
54023,"Lomas de Atlaco, Tlalnepantla de Baz"
54023,"Los Pirules Ampliación, Tlalnepantla de Baz"
54023,"Lomas de Valle Dorado, Tlalnepantla de Baz"
54025,"Cumbres del Valle, Tlalnepantla de Baz"
54026,"Las Arboledas, Tlalnepantla de Baz"
54028,"Laderas de San Javier, Tlalnepantla de Baz"
54030,"IMSS Tlalnepantla, Tlalnepantla de Baz"
54030,"Ampliación San Javier, Tlalnepantla de Baz"
54030,"La Romana, Tlalnepantla de Baz"
54030,"Jesús Garcia Corona, Tlalnepantla de Baz"
54030,"Centro Industrial Tlalnepantla, Tlalnepantla de Baz"
54030,"La Nueva Ferrocarrilera, Tlalnepantla de Baz"
54030,"San Nicolás, Tlalnepantla de Baz"
54030,"Tlaxcopan, Tlalnepantla de Baz"
54030,"San Javier, Tlalnepantla de Baz"
54033,"La Ferrocarrilera El Hoyo, Tlalnepantla de Baz"
54033,"San Lorenzo, Tlalnepantla de Baz"
54037,"El Triángulo, Tlalnepantla de Baz"
54038,"Rivera del Bosque, Tlalnepantla de Baz"
54040,"San Andrés Atenco, Tlalnepantla de Baz"
54040,"Valle de los Pinos 1ra Sección, Tlalnepantla de Baz"
54040,"Leandro Valle, Tlalnepantla de Baz"
54040,"Lomas de San Andrés Atenco, Tlalnepantla de Baz"
54040,"Rincón del Valle, Tlalnepantla de Baz"
54040,"Valle Verde, Tlalnepantla de Baz"
54040,"Lomas de San Andrés Atenco Ampliación, Tlalnepantla de Baz"
54040,"Los Pirules, Tlalnepantla de Baz"
54040,"San Andrés Atenco Ampliación, Tlalnepantla de Baz"
54049,"Balcones del Valle, Tlalnepantla de Baz"
54050,"Magisterial Vista Bella, Tlalnepantla de Baz"
54050,"Jacarandas, Tlalnepantla de Baz"
54050,"Las Margaritas, Tlalnepantla de Baz"
54050,"Bosques de México, Tlalnepantla de Baz"
54050,"Jacarandas Ampliación, Tlalnepantla de Baz"
54050,"Margaritas Ampliación, Tlalnepantla de Baz"
54050,"Jardines de Santa Mónica, Tlalnepantla de Baz"
54050,"Ex-Hacienda de Santa Mónica, Tlalnepantla de Baz"
54054,"Residencial Privanza, Tlalnepantla de Baz"
54054,"Bellavista Satélite, Tlalnepantla de Baz"
54054,"Jardines Bellavista, Tlalnepantla de Baz"
54054,"Rincón de Bella Vista, Tlalnepantla de Baz"
54054,"Club de Golf Bellavista, Tlalnepantla de Baz"
54055,"San Lucas Tepetlacalco, Tlalnepantla de Baz"
54055,"San Lucas Tepetlacalco Ampliación, Tlalnepantla de Baz"
54057,"Valle de Santa Mónica, Tlalnepantla de Baz"
54059,"Francisco Villa, Tlalnepantla de Baz"
54060,"Arcos Electra, Tlalnepantla de Baz"
54060,"La Loma, Tlalnepantla de Baz"
54060,"Viveros del Valle, Tlalnepantla de Baz"
54060,"Miguel Hidalgo, Tlalnepantla de Baz"
54060,"Valle de los Pinos 2da. Sección, Tlalnepantla de Baz"
54060,"Electra, Tlalnepantla de Baz"
